ICD10_PHEWAS_CODE;ICD9-CM_PHEWAS_CODE;PHEWAS_STRING;EXCLUSION
T459;963;Poisoning by primarily systemic agents;960-979.99
T459;963;Poisoning by primarily systemic agents;960-979.99
T452;963;Poisoning by primarily systemic agents;960-979.99
T45;963;Poisoning by primarily systemic agents;960-979.99
T446;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T464;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T440;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T447;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T448;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T449;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T441;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T446;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T464;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T440;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T447;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T448;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T449;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T441;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T445;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T445;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T44;971;Poisoning by drugs primarily affecting the autonomic nervous system;960-979.99
T365;960;Poisoning by antibiotics;960-979.99
T360;960;Poisoning by antibiotics;960-979.99
T366;960;Poisoning by antibiotics;960-979.99
T364;960;Poisoning by antibiotics;960-979.99
T360;960;Poisoning by antibiotics;960-979.99
T362;960;Poisoning by antibiotics;960-979.99
T363;960;Poisoning by antibiotics;960-979.99
T367;960;Poisoning by antibiotics;960-979.99
T361;960;Poisoning by antibiotics;960-979.99
T362;960;Poisoning by antibiotics;960-979.99
T368;960;Poisoning by antibiotics;960-979.99
T365;960;Poisoning by antibiotics;960-979.99
T367;960;Poisoning by antibiotics;960-979.99
T361;960;Poisoning by antibiotics;960-979.99
T363;960;Poisoning by antibiotics;960-979.99
T368;960;Poisoning by antibiotics;960-979.99
T366;960;Poisoning by antibiotics;960-979.99
T369;960;Poisoning by antibiotics;960-979.99
T364;960;Poisoning by antibiotics;960-979.99
T369;960;Poisoning by antibiotics;960-979.99
T36;960;Poisoning by antibiotics;960-979.99
T491;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T491;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T492;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T497;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T493;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T494;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T490;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T492;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T495;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T498;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T496;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T497;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T493;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T494;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T490;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T495;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T498;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T496;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T499;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T499;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T49;976;Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs;960-979.99
T468;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T469;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T466;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T468;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T461;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T460;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T463;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T442;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T469;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T462;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T465;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T443;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T467;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T466;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T461;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T460;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T463;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T442;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T462;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T465;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T443;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T467;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T444;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T444;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T46;972;Poisoning by agents primarily affecting the cardiovascular system;960-979.99
T455;964;Poisoning by agents primarily affecting blood constituents;960-979.99
T454;964;Poisoning by agents primarily affecting blood constituents;960-979.99
T455;964;Poisoning by agents primarily affecting blood constituents;960-979.99
T456;964;Poisoning by agents primarily affecting blood constituents;960-979.99
T457;964;Poisoning by agents primarily affecting blood constituents;960-979.99
T456;964;Poisoning by agents primarily affecting blood constituents;960-979.99
T454;964;Poisoning by agents primarily affecting blood constituents;960-979.99
T458;964;Poisoning by agents primarily affecting blood constituents;960-979.99
T457;964;Poisoning by agents primarily affecting blood constituents;960-979.99
T458;964;Poisoning by agents primarily affecting blood constituents;960-979.99
T502;974;Poisoning by water, mineral, and uric acid metabolism drugs;960-979.99
T504;974;Poisoning by water, mineral, and uric acid metabolism drugs;960-979.99
T503;974;Poisoning by water, mineral, and uric acid metabolism drugs;960-979.99
T501;974;Poisoning by water, mineral, and uric acid metabolism drugs;960-979.99
T500;974;Poisoning by water, mineral, and uric acid metabolism drugs;960-979.99
T502;974;Poisoning by water, mineral, and uric acid metabolism drugs;960-979.99
T504;974;Poisoning by water, mineral, and uric acid metabolism drugs;960-979.99
T503;974;Poisoning by water, mineral, and uric acid metabolism drugs;960-979.99
T501;974;Poisoning by water, mineral, and uric acid metabolism drugs;960-979.99
T500;974;Poisoning by water, mineral, and uric acid metabolism drugs;960-979.99
T50;974;Poisoning by water, mineral, and uric acid metabolism drugs;960-979.99
T370;961;Poisoning by other anti-infectives;960-979.99
T370;961;Poisoning by other anti-infectives;960-979.99
T372;961;Poisoning by other anti-infectives;960-979.99
T373;961;Poisoning by other anti-infectives;960-979.99
T375;961;Poisoning by other anti-infectives;960-979.99
T375;961;Poisoning by other anti-infectives;960-979.99
T374;961;Poisoning by other anti-infectives;960-979.99
T372;961;Poisoning by other anti-infectives;960-979.99
T371;961;Poisoning by other anti-infectives;960-979.99
T373;961;Poisoning by other anti-infectives;960-979.99
T378;961;Poisoning by other anti-infectives;960-979.99
T374;961;Poisoning by other anti-infectives;960-979.99
T371;961;Poisoning by other anti-infectives;960-979.99
T378;961;Poisoning by other anti-infectives;960-979.99
T379;961;Poisoning by other anti-infectives;960-979.99
T379;961;Poisoning by other anti-infectives;960-979.99
T37;961;Poisoning by other anti-infectives;960-979.99
T423;967;Poisoning by sedatives and hypnotics;960-979.99
T423;967;Poisoning by sedatives and hypnotics;960-979.99
T387;962;Poisoning by hormones and synthetic substitutes;960-979.99
T384;962;Poisoning by hormones and synthetic substitutes;960-979.99
T382;962;Poisoning by hormones and synthetic substitutes;960-979.99
T387;962;Poisoning by hormones and synthetic substitutes;960-979.99
T386;962;Poisoning by hormones and synthetic substitutes;960-979.99
T380;962;Poisoning by hormones and synthetic substitutes;960-979.99
T383;962;Poisoning by hormones and synthetic substitutes;960-979.99
T389;962;Poisoning by hormones and synthetic substitutes;960-979.99
T388;962;Poisoning by hormones and synthetic substitutes;960-979.99
T385;962;Poisoning by hormones and synthetic substitutes;960-979.99
T386;962;Poisoning by hormones and synthetic substitutes;960-979.99
T382;962;Poisoning by hormones and synthetic substitutes;960-979.99
T380;962;Poisoning by hormones and synthetic substitutes;960-979.99
T383;962;Poisoning by hormones and synthetic substitutes;960-979.99
T384;962;Poisoning by hormones and synthetic substitutes;960-979.99
T389;962;Poisoning by hormones and synthetic substitutes;960-979.99
T388;962;Poisoning by hormones and synthetic substitutes;960-979.99
T385;962;Poisoning by hormones and synthetic substitutes;960-979.99
T381;962;Poisoning by hormones and synthetic substitutes;960-979.99
T381;962;Poisoning by hormones and synthetic substitutes;960-979.99
T38;962;Poisoning by hormones and synthetic substitutes;960-979.99
T403;965;Poisoning by analgesics, antipyretics, and antirheumatics;960-979.99
T405;965;Poisoning by analgesics, antipyretics, and antirheumatics;960-979.99
T401;965;Poisoning by analgesics, antipyretics, and antirheumatics;960-979.99
T390;965;Poisoning by analgesics, antipyretics, and antirheumatics;960-979.99
T401;965;Poisoning by analgesics, antipyretics, and antirheumatics;960-979.99
T403;965;Poisoning by analgesics, antipyretics, and antirheumatics;960-979.99
T390;965;Poisoning by analgesics, antipyretics, and antirheumatics;960-979.99
T405;965;Poisoning by analgesics, antipyretics, and antirheumatics;960-979.99
T391;965;Poisoning by analgesics, antipyretics, and antirheumatics;960-979.99
T394;965;Poisoning by analgesics, antipyretics, and antirheumatics;960-979.99
T399;965;Poisoning by analgesics, antipyretics, and antirheumatics;960-979.99
T406;965;Poisoning by analgesics, antipyretics, and antirheumatics;960-979.99
T398;965;Poisoning by analgesics, antipyretics, and antirheumatics;960-979.99
T393;965;Poisoning by analgesics, antipyretics, and antirheumatics;960-979.99
