PHEWAS_CODE;ICD10_CODE;EXCLUSION;STR
W66;W663;W65-W74;Drowning and submersion following fall into bath-tub
W66;W661;W65-W74;Drowning and submersion following fall into bath-tub
W66;W669;W65-W74;Drowning and submersion following fall into bath-tub
W66;W665;W65-W74;Drowning and submersion following fall into bath-tub
W66;W668;W65-W74;Drowning and submersion following fall into bath-tub
W66;W662;W65-W74;Drowning and submersion following fall into bath-tub
W66;W660;W65-W74;Drowning and submersion following fall into bath-tub
W67;W674;W65-W74;Drowning and submersion while in swimming-pool
W67;W677;W65-W74;Drowning and submersion while in swimming-pool
W67;W673;W65-W74;Drowning and submersion while in swimming-pool
W67;W67;W65-W74;Drowning and submersion while in swimming-pool
W67;W670;W65-W74;Drowning and submersion while in swimming-pool
W67;W679;W65-W74;Drowning and submersion while in swimming-pool
W67;W678;W65-W74;Drowning and submersion while in swimming-pool
W67;W671;W65-W74;Drowning and submersion while in swimming-pool
W67;W675;W65-W74;Drowning and submersion while in swimming-pool
W67;W672;W65-W74;Drowning and submersion while in swimming-pool
W67;W676;W65-W74;Drowning and submersion while in swimming-pool
W68;W68;W65-W74;Drowning and submersion following fall into swimming-pool
W68;W681;W65-W74;Drowning and submersion following fall into swimming-pool
W68;W684;W65-W74;Drowning and submersion following fall into swimming-pool
W68;W687;W65-W74;Drowning and submersion following fall into swimming-pool
W68;W680;W65-W74;Drowning and submersion following fall into swimming-pool
W68;W685;W65-W74;Drowning and submersion following fall into swimming-pool
W68;W688;W65-W74;Drowning and submersion following fall into swimming-pool
W68;W682;W65-W74;Drowning and submersion following fall into swimming-pool
W68;W686;W65-W74;Drowning and submersion following fall into swimming-pool
W68;W683;W65-W74;Drowning and submersion following fall into swimming-pool
W68;W689;W65-W74;Drowning and submersion following fall into swimming-pool
W69;W691;W65-W74;Drowning and submersion while in natural water
W69;W698;W65-W74;Drowning and submersion while in natural water
W69;W690;W65-W74;Drowning and submersion while in natural water
W69;W696;W65-W74;Drowning and submersion while in natural water
W69;W694;W65-W74;Drowning and submersion while in natural water
W69;W693;W65-W74;Drowning and submersion while in natural water
W69;W69;W65-W74;Drowning and submersion while in natural water
W69;W699;W65-W74;Drowning and submersion while in natural water
W69;W695;W65-W74;Drowning and submersion while in natural water
W69;W697;W65-W74;Drowning and submersion while in natural water
W69;W692;W65-W74;Drowning and submersion while in natural water
W70;W709;W65-W74;Drowning and submersion following fall into natural water
W70;W70;W65-W74;Drowning and submersion following fall into natural water
W70;W701;W65-W74;Drowning and submersion following fall into natural water
W70;W708;W65-W74;Drowning and submersion following fall into natural water
W70;W707;W65-W74;Drowning and submersion following fall into natural water
W70;W704;W65-W74;Drowning and submersion following fall into natural water
W70;W705;W65-W74;Drowning and submersion following fall into natural water
W70;W706;W65-W74;Drowning and submersion following fall into natural water
W70;W702;W65-W74;Drowning and submersion following fall into natural water
W70;W700;W65-W74;Drowning and submersion following fall into natural water
W70;W703;W65-W74;Drowning and submersion following fall into natural water
W73;W738;W65-W74;Other specified drowning and submersion
W73;W735;W65-W74;Other specified drowning and submersion
W73;W736;W65-W74;Other specified drowning and submersion
W73;W737;W65-W74;Other specified drowning and submersion
W73;W732;W65-W74;Other specified drowning and submersion
W73;W730;W65-W74;Other specified drowning and submersion
W73;W739;W65-W74;Other specified drowning and submersion
W73;W733;W65-W74;Other specified drowning and submersion
W73;W734;W65-W74;Other specified drowning and submersion
W73;W73;W65-W74;Other specified drowning and submersion
W73;W731;W65-W74;Other specified drowning and submersion
W74;W741;W65-W74;Unspecified drowning and submersion
W74;W743;W65-W74;Unspecified drowning and submersion
W74;W749;W65-W74;Unspecified drowning and submersion
W74;W746;W65-W74;Unspecified drowning and submersion
W74;W74;W65-W74;Unspecified drowning and submersion
W74;W745;W65-W74;Unspecified drowning and submersion
W74;W740;W65-W74;Unspecified drowning and submersion
W74;W748;W65-W74;Unspecified drowning and submersion
W74;W744;W65-W74;Unspecified drowning and submersion
W74;W747;W65-W74;Unspecified drowning and submersion
W74;W742;W65-W74;Unspecified drowning and submersion
W75;W755;W75-W84;Accidental suffocation and strangulation in bed
W75;W759;W75-W84;Accidental suffocation and strangulation in bed
W75;W754;W75-W84;Accidental suffocation and strangulation in bed
W75;W757;W75-W84;Accidental suffocation and strangulation in bed
W75;W758;W75-W84;Accidental suffocation and strangulation in bed
W75;W756;W75-W84;Accidental suffocation and strangulation in bed
W75;W753;W75-W84;Accidental suffocation and strangulation in bed
W75;W752;W75-W84;Accidental suffocation and strangulation in bed
W75;W75;W75-W84;Accidental suffocation and strangulation in bed
W75;W750;W75-W84;Accidental suffocation and strangulation in bed
W75;W751;W75-W84;Accidental suffocation and strangulation in bed
W76;W765;W75-W84;Other accidental hanging and strangulation
W76;W764;W75-W84;Other accidental hanging and strangulation
W76;W766;W75-W84;Other accidental hanging and strangulation
W76;W763;W75-W84;Other accidental hanging and strangulation
W76;W760;W75-W84;Other accidental hanging and strangulation
W76;W761;W75-W84;Other accidental hanging and strangulation
W76;W769;W75-W84;Other accidental hanging and strangulation
W76;W762;W75-W84;Other accidental hanging and strangulation
W76;W76;W75-W84;Other accidental hanging and strangulation
W76;W767;W75-W84;Other accidental hanging and strangulation
W76;W768;W75-W84;Other accidental hanging and strangulation
W77;W777;W75-W84;Threat to breathing due to cave-in, falling earth and other substances
W77;W775;W75-W84;Threat to breathing due to cave-in, falling earth and other substances
W77;W779;W75-W84;Threat to breathing due to cave-in, falling earth and other substances
W77;W778;W75-W84;Threat to breathing due to cave-in, falling earth and other substances
W77;W773;W75-W84;Threat to breathing due to cave-in, falling earth and other substances
W77;W772;W75-W84;Threat to breathing due to cave-in, falling earth and other substances
W77;W776;W75-W84;Threat to breathing due to cave-in, falling earth and other substances
W77;W774;W75-W84;Threat to breathing due to cave-in, falling earth and other substances
W77;W771;W75-W84;Threat to breathing due to cave-in, falling earth and other substances
W77;W770;W75-W84;Threat to breathing due to cave-in, falling earth and other substances
W77;W77;W75-W84;Threat to breathing due to cave-in, falling earth and other substances
W78;W782;W75-W84;Inhalation of gastric contents
W78;W787;W75-W84;Inhalation of gastric contents
W78;W789;W75-W84;Inhalation of gastric contents
W78;W784;W75-W84;Inhalation of gastric contents
W78;W78;W75-W84;Inhalation of gastric contents
W78;W786;W75-W84;Inhalation of gastric contents
W78;W788;W75-W84;Inhalation of gastric contents
W78;W785;W75-W84;Inhalation of gastric contents
W78;W781;W75-W84;Inhalation of gastric contents
W78;W783;W75-W84;Inhalation of gastric contents
W78;W780;W75-W84;Inhalation of gastric contents
W79;W793;W75-W84;Inhalation and ingestion of food causing obstruction of respiratory tract
W79;W797;W75-W84;Inhalation and ingestion of food causing obstruction of respiratory tract
W79;W794;W75-W84;Inhalation and ingestion of food causing obstruction of respiratory tract
W79;W792;W75-W84;Inhalation and ingestion of food causing obstruction of respiratory tract
W79;W791;W75-W84;Inhalation and ingestion of food causing obstruction of respiratory tract
W79;W79;W75-W84;Inhalation and ingestion of food causing obstruction of respiratory tract
W79;W796;W75-W84;Inhalation and ingestion of food causing obstruction of respiratory tract
W79;W798;W75-W84;Inhalation and ingestion of food causing obstruction of respiratory tract
W79;W799;W75-W84;Inhalation and ingestion of food causing obstruction of respiratory tract
W79;W795;W75-W84;Inhalation and ingestion of food causing obstruction of respiratory tract
W79;W790;W75-W84;Inhalation and ingestion of food causing obstruction of respiratory tract
W80;W809;W75-W84;Inhalation and ingestion of other objects causing obstruction of respiratory tract
W80;W808;W75-W84;Inhalation and ingestion of other objects causing obstruction of respiratory tract
W80;W804;W75-W84;Inhalation and ingestion of other objects causing obstruction of respiratory tract
W80;W807;W75-W84;Inhalation and ingestion of other objects causing obstruction of respiratory tract
W80;W806;W75-W84;Inhalation and ingestion of other objects causing obstruction of respiratory tract
W80;W805;W75-W84;Inhalation and ingestion of other objects causing obstruction of respiratory tract
W80;W800;W75-W84;Inhalation and ingestion of other objects causing obstruction of respiratory tract
W80;W80;W75-W84;Inhalation and ingestion of other objects causing obstruction of respiratory tract
W80;W802;W75-W84;Inhalation and ingestion of other objects causing obstruction of respiratory tract
W80;W803;W75-W84;Inhalation and ingestion of other objects causing obstruction of respiratory tract
W80;W801;W75-W84;Inhalation and ingestion of other objects causing obstruction of respiratory tract
W81;W81;W75-W84;Confined to or trapped in a low-oxygen environment
W81;W814;W75-W84;Confined to or trapped in a low-oxygen environment
W81;W816;W75-W84;Confined to or trapped in a low-oxygen environment
W81;W811;W75-W84;Confined to or trapped in a low-oxygen environment
W81;W819;W75-W84;Confined to or trapped in a low-oxygen environment
W81;W817;W75-W84;Confined to or trapped in a low-oxygen environment
W81;W815;W75-W84;Confined to or trapped in a low-oxygen environment
W81;W818;W75-W84;Confined to or trapped in a low-oxygen environment
W81;W812;W75-W84;Confined to or trapped in a low-oxygen environment
W81;W810;W75-W84;Confined to or trapped in a low-oxygen environment
W81;W813;W75-W84;Confined to or trapped in a low-oxygen environment
W83;W837;W75-W84;Other specified threats to breathing
W83;W83;W75-W84;Other specified threats to breathing
W83;W839;W75-W84;Other specified threats to breathing
W83;W838;W75-W84;Other specified threats to breathing
W83;W835;W75-W84;Other specified threats to breathing
W83;W834;W75-W84;Other specified threats to breathing
W83;W832;W75-W84;Other specified threats to breathing
W83;W831;W75-W84;Other specified threats to breathing
W83;W830;W75-W84;Other specified threats to breathing
W83;W833;W75-W84;Other specified threats to breathing
W83;W836;W75-W84;Other specified threats to breathing
W84;W847;W75-W84;Unspecified threat to breathing
W84;W849;W75-W84;Unspecified threat to breathing
W84;W848;W75-W84;Unspecified threat to breathing
W84;W84;W75-W84;Unspecified threat to breathing
W84;W843;W75-W84;Unspecified threat to breathing
W84;W846;W75-W84;Unspecified threat to breathing
W84;W841;W75-W84;Unspecified threat to breathing
W84;W842;W75-W84;Unspecified threat to breathing
W84;W840;W75-W84;Unspecified threat to breathing
W84;W845;W75-W84;Unspecified threat to breathing
W84;W844;W75-W84;Unspecified threat to breathing
W85;W858;W85-W99;Exposure to electric transmission lines
W85;W857;W85-W99;Exposure to electric transmission lines
W85;W855;W85-W99;Exposure to electric transmission lines
W85;W850;W85-W99;Exposure to electric transmission lines
W85;W85;W85-W99;Exposure to electric transmission lines
W85;W859;W85-W99;Exposure to electric transmission lines
W85;W851;W85-W99;Exposure to electric transmission lines
W85;W856;W85-W99;Exposure to electric transmission lines
W85;W853;W85-W99;Exposure to electric transmission lines
W85;W854;W85-W99;Exposure to electric transmission lines
W85;W852;W85-W99;Exposure to electric transmission lines
W86;W865;W85-W99;Exposure to other specified electric current
W86;W866;W85-W99;Exposure to other specified electric current
W86;W867;W85-W99;Exposure to other specified electric current
W86;W86;W85-W99;Exposure to other specified electric current
W86;W864;W85-W99;Exposure to other specified electric current
W86;W861;W85-W99;Exposure to other specified electric current
W86;W863;W85-W99;Exposure to other specified electric current
W86;W862;W85-W99;Exposure to other specified electric current
W86;W860;W85-W99;Exposure to other specified electric current
W86;W869;W85-W99;Exposure to other specified electric current
W86;W868;W85-W99;Exposure to other specified electric current
W87;W878;W85-W99;Exposure to unspecified electric current
W87;W874;W85-W99;Exposure to unspecified electric current
W87;W876;W85-W99;Exposure to unspecified electric current
W87;W875;W85-W99;Exposure to unspecified electric current
W87;W871;W85-W99;Exposure to unspecified electric current
W87;W872;W85-W99;Exposure to unspecified electric current
W87;W870;W85-W99;Exposure to unspecified electric current
W87;W873;W85-W99;Exposure to unspecified electric current
W87;W877;W85-W99;Exposure to unspecified electric current
W87;W87;W85-W99;Exposure to unspecified electric current
W87;W879;W85-W99;Exposure to unspecified electric current
W88;W885;W85-W99;Exposure to ionizing radiation
W88;W889;W85-W99;Exposure to ionizing radiation
W88;W887;W85-W99;Exposure to ionizing radiation
W88;W886;W85-W99;Exposure to ionizing radiation
W88;W888;W85-W99;Exposure to ionizing radiation
W88;W88;W85-W99;Exposure to ionizing radiation
W88;W880;W85-W99;Exposure to ionizing radiation
W88;W881;W85-W99;Exposure to ionizing radiation
W88;W882;W85-W99;Exposure to ionizing radiation
W88;W884;W85-W99;Exposure to ionizing radiation
W88;W883;W85-W99;Exposure to ionizing radiation
W89;W893;W85-W99;Exposure to man-made visible and ultraviolet light
W89;W896;W85-W99;Exposure to man-made visible and ultraviolet light
W89;W890;W85-W99;Exposure to man-made visible and ultraviolet light
W89;W899;W85-W99;Exposure to man-made visible and ultraviolet light
W89;W898;W85-W99;Exposure to man-made visible and ultraviolet light
W89;W892;W85-W99;Exposure to man-made visible and ultraviolet light
W89;W894;W85-W99;Exposure to man-made visible and ultraviolet light
W89;W897;W85-W99;Exposure to man-made visible and ultraviolet light
W89;W895;W85-W99;Exposure to man-made visible and ultraviolet light
